,description,edam_topics,help,id,inputs,name,outputs
173,Protein pattern search after translation,,,EMBOSS: fuzztran39,fasta,fuzztran,fuzztran
174,Predicts protein secondary structure,,,EMBOSS: garnier40,data,garnier,garnier
175,Calculates fractional GC content of nucleic acid sequences,,,EMBOSS: geecee41,data,geecee,geecee
176,Finds and extracts open reading frames (ORFs),,,EMBOSS: getorf42,fasta,getorf,fasta
177,Report nucleic acid binding motifs,,,EMBOSS: helixturnhelix43,data,helixturnhelix,motif
178,Hydrophobic moment calculation,,,EMBOSS: hmoment44,data,hmoment,hmoment
179,Calculates the isoelectric point of a protein,,,EMBOSS: iep45,data,iep,iep
180,Displays some simple information about sequences,,,EMBOSS: infoseq46,data,infoseq,txt
181,Plots isochores in large DNA sequences,,This application plots GC content over a sequence  It is intended for large sequences such as complete chromosomes or large genomic contigs  although interesting results can also be obtained from shorter sequences  You can view the original documentation here  ,EMBOSS: isochore47,fasta,isochore,"png,isochore"
182,Draws linear maps of DNA constructs,,,EMBOSS: lindna48,data,lindna,png
183,Finds MAR/SAR sites in nucleic sequences,,,EMBOSS: marscan49,data,marscan,gff
184,Mask off features of a sequence,,,EMBOSS: maskfeat50,data,maskfeat,fasta
185,Mask off regions of a sequence,,,EMBOSS: maskseq51,data,maskseq,fasta
186,Finds the best local alignments between two sequences,,,EMBOSS: matcher52,data,matcher,markx0
187,Merge two large overlapping nucleic acid sequences,,,EMBOSS: megamerger53,data,megamerger,"fasta,txt"
188,Merge two overlapping nucleic acid sequences,,,EMBOSS: merger54,data,merger,"fasta,simple"
189,Mutate sequence beyond all recognition,,,EMBOSS: msbar55,fasta,msbar,fasta
190,Needleman-Wunsch global alignment,,This tool uses the Needleman Wunsch global alignment algorithm to find the optimum alignment  including gaps  of two sequences when considering their entire length ,EMBOSS: needle56,fasta,needle,needle
191,Report CpG rich areas,,,EMBOSS: newcpgreport57,data,newcpgreport,newcpgreport
192,Reports CpG rich region,,,EMBOSS: newcpgseek58,fasta,newcpgseek,newcpgseek
193,Type in a short new sequence,,,EMBOSS: newseq59,,newseq,fasta
194,Removes carriage return from ASCII files,,,EMBOSS: noreturn60,data,noreturn,noreturn
195,Exclude a set of sequences and write out the remaining ones,,,EMBOSS: notseq61,fasta,notseq,fasta
196,Writes one sequence from a multiple set of sequences,,,EMBOSS: nthseq62,fasta,nthseq,fasta
197,Displays protein hydropathy,,,EMBOSS: octanol63,data,octanol,png
198,Find protein sequence regions with a biased composition,,,EMBOSS: oddcomp64,data,oddcomp,oddcomp
199,Looks for inverted repeats in a nucleotide sequence,,,EMBOSS: palindrome65,fasta,palindrome,palindrome
200,Insert one sequence into another,,,EMBOSS: pasteseq66,fasta,pasteseq,fasta
201,Search a protein sequence with a motif,,,EMBOSS: patmatdb67,data,patmatdb,dbmotif
202,Predicts coiled coil regions,,,EMBOSS: pepcoil68,data,pepcoil,pepcoil
203,Plots simple amino acid properties in parallel,,,EMBOSS: pepinfo69,data,pepinfo,"pepinfo,png"
204,Displays proteins as a helical net,,,EMBOSS: pepnet70,data,pepnet,png
205,Protein statistics,,,EMBOSS: pepstats71,data,pepstats,pepstats
206,Shows protein sequences as helices,,,EMBOSS: pepwheel72,data,pepwheel,png
207,Displays protein hydropathy,,,EMBOSS: pepwindow73,data,pepwindow,png
208,Displays protein hydropathy of a set of sequences,,,EMBOSS: pepwindowall74,data,pepwindowall,png
209,Plot quality of conservation of a sequence alignment,,,EMBOSS: plotcon75,data,plotcon,png
210,Plot potential open reading frames,,,EMBOSS: plotorf76,fasta,plotorf,png
211,Displays all-against-all dotplots of a set of sequences,,,EMBOSS: polydot77,fasta,polydot,"polydot,png"
212,Regular expression search of a protein sequence,,,EMBOSS: preg78,data,preg,preg
213,"Displays aligned sequences, with colouring and boxing",,,EMBOSS: prettyplot79,data,prettyplot,png
214,Output sequence with translated ranges,,,EMBOSS: prettyseq80,fasta,prettyseq,prettyseq
215,Searches DNA sequences for matches with primer pairs,,,EMBOSS: primersearch81,"fasta,data",primersearch,primersearch
216,Reverse and complement a sequence,,,EMBOSS: revseq82,fasta,revseq,fasta
217,All-against-all comparison of a set of sequences,,,EMBOSS: seqmatchall83,fasta,seqmatchall,seqmatchall
218,Reads and writes sequences,,,EMBOSS: seqret84,data,seqret,fasta
219,Show features of a sequence,,,EMBOSS: showfeat85,data,showfeat,showfeat
220,Shuffles a set of sequences maintaining composition,,,EMBOSS: shuffleseq87,fasta,shuffleseq,fasta
221,Reports protein signal cleavage sites,,,EMBOSS: sigcleave88,data,sigcleave,motif
222,Finds siRNA duplexes in mRNA,,,EMBOSS: sirna89,fasta,sirna,"table,fasta"
223,Display a DNA sequence with 6-frame translation and ORFs,,,EMBOSS: sixpack90,fasta,sixpack,"sixpack,fasta"
224,"Reads and writes sequences, skipping first few",,,EMBOSS: skipseq91,data,skipseq,fasta
225,Split a sequence into (overlapping) smaller sequences,,,EMBOSS: splitter92,fasta,splitter,fasta
226,Match large sequences against one or more other sequences,,,EMBOSS: supermatcher95,"fasta,data",supermatcher,"simple,supermatcher"
227,Synonymous codon usage Gribskov statistic plot,,,EMBOSS: syco96,fasta,syco,"png,syco"
228,Fickett TESTCODE statistic to identify protein-coding DNA,,,EMBOSS: tcode97,data,tcode,table
229,"Search sequence documentation. Slow, use SRS and Entrez!",,,EMBOSS: textsearch98,data,textsearch,textsearch
230,Displays membrane spanning regions,,,EMBOSS: tmap99,data,tmap,"seqtable,png"
231,Align nucleic coding regions given the aligned proteins,,,EMBOSS: tranalign100,"fasta,data",tranalign,fasta
232,Translate nucleic acid sequences,,,EMBOSS: transeq101,fasta,transeq,fasta
233,Trim poly-A tails off EST sequences,,,EMBOSS: trimest102,fasta,trimest,fasta
234,Trim ambiguous bits off the ends of sequences,,,EMBOSS: trimseq103,fasta,trimseq,fasta
235,Finds neighbouring pairs of features in sequences,,,EMBOSS: twofeat104,data,twofeat,table
236,Reads sequence fragments and builds one sequence,,,EMBOSS: union105,fasta,union,fasta
237,Strips out DNA between a pair of vector sequences,,,EMBOSS: vectorstrip106,"fasta,data",vectorstrip,"fasta,vectorstrip"
238,Smith-Waterman local alignment,,,EMBOSS: water107,fasta,water,srs
239,Wobble base plot,,,EMBOSS: wobble108,fasta,wobble,"png,wobble"
240,Counts words of a specified size in a DNA sequence,,,EMBOSS: wordcount109,fasta,wordcount,wordcount
241,Finds all exact matches of a given size between 2 sequences,,,EMBOSS: wordmatch110,fasta,wordmatch,"match,gff"
242,,,This tool retrieve an analysis report for an accession id     ,enasearch_retrieve_analysis_report,,Retrieve an analysis report,tabular
243,(other than taxon and project),,This tool retrieve ENA data  other than taxon and project      ,enasearch_retrieve_data,,Retrieve ENA data,tabular
244,,,This tool retrieve a run report for an accession id     ,enasearch_retrieve_run_report,,Retrieve a run report,tabular
245,,,This tool retrieve ENA taxon data,enasearch_retrieve_taxons,,Retrieve ENA taxon data,tabular
246,given a query,,This tool retrieve ENA taxon data     ,enasearch_search_data,,Search ENA data,tabular
247,,,export2graphlan is a conversion software tool to produce both annotation and tree file for GraPhlAn  It can convert MetaPhlAn  LEfSe  and or HUMAnN output to GraPhlAn input format,export2graphlan,"tabular,txt,tsv,tabular",Export to GraPhlAn,txt
248,using coordinates from assembled/unassembled genomes,,This tool uses coordinate  strand  and build information to fetch genomic DNAs in FASTA or interval format ,Extract genomic DNA 1,"gff,interval,fasta",Extract Genomic DNA,
249,,,Produces a graphical representation of FASTA data with each nucleotide represented by a selected color ,fasta_nucleotide_color_plot,fasta,Fasta nucleotide color plot,png
250,Read Quality reports,,,fastqc,"fastq,fastq.gz,fastq.bz2,bam,sam,tabular,txt",FastQC,"html,txt"
251,Measure gene expression in RNA-Seq experiments from SAM or BAM files.,,,featurecounts,"bam,sam,gff,gtf,gff3,fasta",featureCounts,tabular
252,assembles Illumina reads into unitigs,,,fermi2,"fastqsanger,fastqsanger.gz",fermi2,fastqsanger.gz
253,call variants from genome-aligned contigs,,,fermikit_variants,"bam,fasta",fermikit-variants,vcf
254,adjust length of short reads,,,flash,"fastqsanger,fastqsolexa,fastqillumina",FLASH,"tabular,txt"
255,for finding (fragmented) genes in short reads,,FragGeneScan is an application for finding  fragmented  genes in short reads  It can also be applied to predict prokaryotic genes in incomplete assemblies or complete genomes  ,fraggenescan,fasta,FragGeneScan,"tabular,fasta,gff"
256,bayesian genetic variant detector,,FreeBayes is a Bayesian genetic variant detector designed to find small polymorphisms  specifically SNPs  single nucleotide polymorphisms   indels  insertions and deletions   MNPs  multi nucleotide polymorphisms   and complex events  composite insertion and substitution events  smaller than the length of a short read sequencing alignment ,freebayes,"fasta,bed,txt,vcf_bgzip,vcf,tabular",FreeBayes,"vcf,bed,txt"
257, indels in BAM datasets,,,bamleftalign,"bam,fasta",BamLeftAlign,bam
258,"an intuitive interface to filter, extract, and convert Genomic Data Commons experiments",,,data_source_gdcwebapp,,GDCWebApp,auto
259,Retrieve genes with actionable somatic mutations via COSMIC and DGIdb,,Retrieve genes with actionable somatic mutations via COSMIC and DGIdb  It checks for variants that have the somatic flag set  which can be done with GEMINI set somatic  with high or medium impact severity  The results are then compared to entries in COSMIC and DGIdb,gemini_@BINARY@,,GEMINI @BINARY@,tabular
260,Amend an already loaded GEMINI database.,,Gemini amend adds information about the samples via PED file ,gemini_@BINARY@,tabular,GEMINI @BINARY@,gemini.sqlite
261,adding your own custom annotations,,It is inevitable that researchers will want to enhance the GEMINI framework with their own  custom annotations  GEMINI provides a sub command called annotate for exactly this purpose ,gemini_@BINARY@,"vcf,bed",GEMINI @BINARY@,tabular
262,Find variants meeting an autosomal recessive/dominant model,,Assuming you have defined the familial relationships between samples when loading your VCF into GEMINI  one can leverage a built in tool for identifying variants that meet an autosomal recessive or dominant inheritance pattern  The reported variants will be restricted to those variants having the potential to impact the function of affecting protein coding transcripts ,gemini_recessive_and_dominant,,GEMINI autosomal recessive/dominant,tabular
263,perform sample-wise gene-level burden calculations,,Burden performs sample wise gene level burden calculations ,gemini_@BINARY@,,GEMINI @BINARY@,tabular
264,Identifying potential compound heterozygotes,,Many recessive disorders are caused by compound heterozygotes  Unlike canonical recessive sites where the same recessive allele is inherited from both parents at the  same  site in the gene  compound heterozygotes occur when the individual s phenotype is caused by two heterozygous recessive alleles at  different  sites in a particular gene ,gemini_@BINARY@,,GEMINI @BINARY@,tabular
265,List the gemini database tables and columns,,Because of the sheer number of annotations that are stored in gemini  there are admittedly too many columns to remember by rote  If you can t recall the name of particular column  just use the db info tool  It will report all of the tables and all of the columns   types in each table  ,gemini_@BINARY@,,GEMINI @BINARY@,tabular
266,Identifying potential de novo mutations,,Assuming you have defined the familial relationships between samples when loading your VCF into GEMINI  you can use this tool for identifying de novo  a k a spontaneous  mutations that arise in offspring ,gemini_@BINARY@,,GEMINI @BINARY@,tabular
